firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Daniela,Latrice,Elia,865262111,May 18 1973,6706 North Fm 331,LIVONIA,MI,48154,June 14 2013,916467797,Shenna Dainels,spouse,209074544
Jaclyn,Leonard,Milo,829934534,September 3 1952,0 Highway 36 South,ANGLESEA,NJ,8260,August 11 1985,290532845,Celeste Vinagre,friend,834749293
Linsey,Fernando,Mcnear,257537737,December 10 1974,579 Fm 1456,WASHINGTON,DC,20009,January 22 2012,417476866,Lacy Carovski,sibling,750474484
Regine,Elvis,Layne,850026780,March 29 1990,508 Jasmine Court,MONO HOT SPGS,CA,93642,August 4 2000,932405013,Cherryl Heimburger,friend,577407284
Magdalene,Joaquin,Rampadarat,495837151,February 16 1959,3959 Sundown Drive,STATELINE,CA,96157,June 4 2013,500378313,Emanuel Dupray,parent,732627956
Rhiannon,Rodney,Rusboldt,659150197,May 25 1974,0 Park Road 38,HOLLOWAY,LA,71328,April 6 1990,364995089,Steve Fitzrandolph,spouse,771666061
Jen,Diann,Rohlf,957858735,April 4 1985,0 Johnston Road,ARCADIA,IA,51430,June 7 2000,767934285,Arianna Knee,child,892784042
Bethann,Lelia,Corvi,494405135,May 29 1951,2745 Sowa Road,GARDEN GROVE,CA,92846,May 20 1995,424984413,Sabina Dimarzio,spouse,400916183
Sun,Buena,Webster,456753511,November 11 1983,18156 Fm 1094,PERRYSVILLE,IN,47974,March 22 2000,723349730,Odessa Tabler,other,100524335
Gaynelle,Zack,Barbaria,907197053,August 26 1971,1245 Kersten Road,EMMAUS,PA,18099,October 11 1994,998475370,Allen Swalley,parent,355985771
Elodia,Mirella,Ploetz,921654193,August 26 1987,100 Machemehl Drive,SPRUCE HEAD,ME,4859,February 25 2009,793908514,Shawanda Zohn,sibling,938424412
Shaun,Jacquelynn,Cleary,369630709,August 22 1959,219 Camilla Circle,HOOKTOWN,KY,41031,April 28 2009,129877044,Clarence Lisy,child,180518248
Kassie,Marcy,Toaston,593303264,October 23 1954,0 Beeler Road,EAST WINDSOR,CT,6088,November 20 2005,665056250,Toni Jessie,child,809427035
Erline,Bari,Willoby,135117826,September 14 1969,11989 Fm 109,JOSEPH,UT,84739,February 1 1994,206408963,Britney Risi,extended family,435423100
Yahaira,Antione,Eriquez,874930340,March 29 1965,928 South Holland Street,MARYLAND,IN,47802,September 29 2011,475819279,Orpha Klaus,extended family,712075942
Melisa,Freida,Wirt,339282430,June 26 1952,7015 Commerce Street,HAPPY CAMP,CA,96039,October 19 1989,882486473,Earl Bushie,friend,461683289
Jammie,Regine,Bisono,403232116,May 22 1995,102 Briar Circle,LOON LAKE,IN,46725,October 9 1992,459506230,Lucia Schierenbeck,other,931507379
Dale,Napoleon,Winesberry,647028075,April 19 1988, ,SPRINGTOWN,MO,63660,November 8 2016,922882430,Jimmy Vercher,child,110983162
Felix,Edwin,Sickendick,899756895,September 2 1961,700 Sempronius Road,BLOOMING VALLEY,PA,16335,May 5 1998,184381782,Hye Turrubiates,friend,346152567
Wilton,Lindsy,Daudt,766425494,December 14 1951,0 Jared Lane,ROGERS FLAT,CA,95980,August 2 1999,368977701,Tai Mcintyde,extended family,548767864
Donovan,Carmina,Hennessey,136709620,November 5 1975,0 Mertz Road,RICKENBACKER AIR FORCE BASE,OH,43217,June 23 2015,796988154,Jenise Megee,other,327642495
Curtis,Adeline,Strogen,888499393,January 26 1955,0 Wolff Road,PHOENIX,AZ,85096,October 13 2006,723008809,Earle Heatherton,friend,684474481
Ira,Basil,Shenassa,534129984,September 10 1972, ,PHILIPSE MANOR,NY,10591,October 29 1994,696502085,Collette Matonak,other,505539501
Edda,Karin,Conlon,138591046,November 1 1964,3907 Beckendorff Road,LOUISVILLE,KY,40289,November 19 1994,428829040,Manual Lockie,spouse,142246511
Lakeshia,Donn,Caquias,376949467,September 25 1989,867 Tangle Oaks Court,FROGMORE,SC,29920,November 26 1990,658382384,Yessenia Juza,child,606299645
Kimbery,Elbert,Piwowar,465237214,June 6 1969,0 Stokes Road,COATESVILLE,IN,46121,February 17 1992,530588459,Gala Tapia,sibling,494350702
Goldie,Cordelia,Gavia,153435711,January 24 1956,1553 Bell Oaks Drive,VERMILION,IL,61955,March 17 2007,476947482,Particia Wayman,parent,745284400
Clara,Carri,Gowins,857861260,November 6 1962,215 North Green Street,PALO ALTO,CA,94304,November 9 2007,662614614,Adah Westerheide,child,654089212
Cara,Eldridge,Morla,422253194,July 14 1975,7194 Highway 36 North,GREEN HARBOR,MA,2041,April 23 1998,342724628,Jack Dies,child,825614319
Patrick,Kimbra,Lobach,797382269,May 14 1984, ,ERIE,PA,16565,September 16 2015,362785978,Shelley Favolise,other,279012808
Demetra,Vaughn,Leibman,588516259,January 15 1962,0 Maler  Road,ARMINGTON,IL,61721,July 11 2004,505671747,Aida Penney,friend,163055240
Honey,Shayna,Ellington,662413886,November 22 1990,9487 Highway 36,CONWAY SPRINGS,KS,67031,August 26 1987,279413491,Elayne Wojtanowski,friend,705895973
Zachary,Elizabet,Smitz,132926205,March 27 1978,6674 Fm 529 Road,SAN JOSE,CA,95116,July 13 1992,779863376,Walter Batlis,extended family,432750612
Renda,Leann,Shetrawski,657284263,February 17 1960,509 West Fisher Street,LOS OSOS,CA,93412,September 20 2010,828104186,Helen Urquidi,extended family,411881077
Rosaline,Shella,Chasey,688953526,May 30 1971,0 Fm 109,PUEBLO,CO,81007,September 26 2010,610069256,Jayna Skagen,other,603197638
Harmony,Melanie,Vredeveld,601837648,May 15 1990,614 1st Street,WILLOW BEACH,AZ,86445,July 4 1993,443730337,Christopher Mcnayr,spouse,730513300
Antonina,Carmine,Everding,496066205,April 19 1988,0 Fm 109 (Off Of),BEAVER,LA,71463,March 27 2004,572886285,Concetta Gail,sibling,253089438
Vertie,Tiana,Horner,242990671,August 4 1981,1673 Scroggins Road,NEW LIGHT,LA,71259,January 7 1992,305362172,Rhoda Kolthoff,child,304595566
Bennett,Derick,Save,890673804,March 13 1986,587 Cardinal Lane,FORT WORTH,TX,76131,December 29 1985,712702252,Jennette Szczesniak,child,636119379
Ruthe,In,Goossens,966362096,November 20 1973,6317 Bowers Street,BOWESMONT,ND,58225,November 8 2012,504175447,Trinidad Escalero,friend,910845160
Ginger,Bobbi,Tosch,197649697,May 13 1956,524 South Bell Street,HIGHLAND VILLAGE,TX,75077,December 13 1998,389697154,Lawana Psencik,parent,882122864
Phylis,Lynetta,Murnan,415963347,April 5 1966, ,SEVEN PINES,TX,75644,October 13 1987,889685096,Gerardo Colarossi,child,273630387
Paris,Timothy,Lampton,594340219,September 22 1973,1915 Hillcrest Drive,STELA NIAGARA,NY,14144,June 14 1987,328189077,Kerry Sneider,friend,575498779
Glennis,Karry,Zhong,969852204,October 30 1976,0 Mertz Road,SAN FRANCISCO,CA,94126,September 12 2011,805390207,Bebe Leiferman,friend,199434501
Carolyne,Frankie,Seiz,774642790,September 7 1950,0 Jurica  Road,NEW SITE,MS,38859,March 18 1986,519707090,Jospeh Cutone,sibling,495138982
Jeffery,Classie,Polo,779679983,April 9 1972,642 7th Street,BRIGHTON,AL,35020,May 17 2003,596689235,Paris Corcoran,friend,411407445
Micah,Bibi,Pociengel,305237613,October 1 1983,0 Anderson Street,MOUNT IVY,NY,10970,August 7 2008,137961812,Yahaira Wainio,extended family,606458537
Collin,Elene,Hemans,708000271,July 11 1953,0 South Front Street,CHARLOTTESVLE,VA,22910,July 26 2008,200817795,Mireille Calvello,child,869129774
Portia,Dedra,Uy,250038723,July 6 1967,1637 Stockold Road,LK HIAWATHA,NJ,7034,May 29 2003,830060897,Jame Michelena,friend,773864445
Deidre,Jerrica,Sembler,195797111,September 9 1954,7138 Galle Lane,WAUKESHA,WI,53187,September 27 2004,768096369,Dena Dominiquez,parent,295671385
Letitia,Christopher,Goldsby,526468436,June 24 1993, ,WESTMORELAND,NY,13490,January 26 2010,138495184,Luna Basua,child,680366097
Janiece,Melba,Drappo,556604795,January 16 1994,7180 Fm 949,SAINT BENEDICT,OR,97373,May 11 2016,596906493,Mason Ao,child,148763905
Nydia,Walker,Schuelke,530775041,February 2 1994, ,NEELYVILLE,MO,63954,April 9 2002,196151286,Julienne Gulledge,other,755188303
Exie,Jaquelyn,Ashmore,526445810,November 27 1997,607 South Avenue A,RHODES,IA,50234,March 27 1985,820937859,Polly Novara,friend,710437899
Alona,Roseanna,Mainville,335266110,November 16 1988,839 Wietstruck Road,CARMAN,IL,61425,October 8 2012,197379248,Suzanna Jimerson,friend,486315829
Lulu,Salvador,Spiece,140157580,July 29 1958,1476 East Fm 1093,TULSA,OK,74187,December 28 2006,369197084,Eneida Boehner,sibling,698261708
Jerrell,Adrian,Bartosz,872409201,September 12 1980,8321 Kulow Road,PRINCETON,NC,27569,July 4 2004,543380731,Dell Brandl,parent,134923478
Erlene,Ruth,Deprofio,755000679,May 6 1966,0 Sixth Street,STEELMANVILLE,NJ,8234,December 13 2014,728308832,Belia Richmond,extended family,238253944
Karry,Trina,Sieja,707095292,November 6 1956,1954 Maler Road,PHILA,PA,19119,July 21 1993,362251822,Pilar Laguire,parent,935618551
Dollie,Lizzette,Sarcone,988167949,August 16 1997,0 Barremore Road,DE LEON SPGS,FL,32130,May 22 2002,197483285,Dallas Jelovich,other,574954984
Julia,Naida,Northam,885232202,December 13 1966,0 Long Bow Road,HAMPTON BAYS,NY,11946,March 16 2005,321213135,Kyle Kenebrew,sibling,109268484
Ambrose,Marylyn,Wissler,873307525,May 31 1975,303 Regal Court,TYNDALL,SD,57066,October 19 2014,412309376,Katy Conneely,extended family,716808314
Peggie,Izetta,Whirlow,183947755,October 30 1967,1368 Substation Road,RUSHFORD VLG,MN,55971,September 1 1988,550126973,Inocencia Helgeson,friend,893767421
Jillian,Warren,Mccurren,505734497,July 29 1973,356 West Hacienda Street,STE GENEVIEVE,MO,63670,May 27 2000,370848054,Kate Fesler,friend,937122496
Lena,Leland,Vanwyhe,174175532,April 16 1950, ,HONO,HI,96806,January 17 1995,836513771,Alethea Wolinski,sibling,908214458
Lupe,Kacy,Danielsen,530874389,November 4 1972,8555 Tottenham Road,BOTHELL,WA,98082,October 11 1998,569360041,Adah Wildsmith,friend,633107671
Marcelino,Chiquita,Havermann,911854632,August 18 1976,729 South Holland Street,LOVELADY,TX,75851,October 31 1998,599050072,Alta Brito,other,364369828
Loraine,Cory,Nissley,115832083,May 6 1952,3954 Sundown Drive,FPO,AA,34050,September 11 2014,813866625,Ming Antonetty,friend,821885946
Keiko,Danna,Lizardi,869417701,August 3 1979,0 Sixth Street,SANFORD,TX,79078,August 6 1989,601008865,Chung Hasselkus,other,368599643
Rosetta,Jason,Kennealy,620925198,October 17 1989, ,FOUNTAIN HILLS,AZ,85269,August 27 2001,234504788,Doreatha Vandresar,parent,455483397
Martine,Arlinda,Glodo,798125057,July 27 1993,718 Lakeview Drive,BROOKLYN,NY,11243,December 29 2001,290279464,Jacquline Hatlee,friend,971428807
Jeannetta,Abe,Gady,583613930,March 4 1963,0 Kurtz Road,UNIV OF TX ELP,TX,79968,August 14 2016,682630348,Selena Kaarlela,extended family,222580611
Kim,Stevie,Cutwright,416022004,January 24 1957,0 Columbus Road (Off Of),GALLINAS,NM,87731,May 6 1985,397402369,Ina Slatter,friend,809845407
Shayne,Julissa,Ronk,429484984,October 30 1988,10592 Artists Circle Drive,MADERA CANYON,AZ,85614,June 30 1988,324615189,Micah Trajillo,other,377620515
Kati,Alphonse,Tarbell,861184032,December 6 1962, ,RINCON,TX,78582,September 20 2007,247339227,Shanita Samsel,other,300126896
Merle,Kelsie,Dallmann,807735164,November 8 1987,491 High Meadows Road,ATLASBURG,PA,15004,July 14 1989,873483974,Jenell Russaw,parent,175583127
Marg,Kristine,Navo,449238503,February 27 1981,1129 Kenney Hall Road,DENVER,CO,80012,March 16 2000,640270292,Danilo Gariti,child,612614529
Zana,Yang,Wehrmann,696809811,November 28 1958,316 Cedar Drive,WILLOWBROOK,KS,67501,January 26 1987,980585987,Petronila Patches,other,969600783
Babara,Vance,Henrikson,565120612,August 10 1969, ,EDGEWOOD,IL,62426,June 23 1990,488307383,Carol Mciff,spouse,341910650
Lenny,Marvel,Zabbo,660286850,June 1 1953, ,EDGAR,TX,77954,October 20 2003,578481944,Bruna Brittin,sibling,348317070
Tommie,Haydee,Frutoz,387278487,July 5 1971, ,PORT REPUBLIC,MD,20676,October 24 1994,301309409,Lavonda Loza,sibling,159715508
Marica,Johnson,Keezer,135494488,May 26 1966,0 Palm Road (Off Of),KNOXVILLE,TN,37928,November 6 2008,255661972,Eugena Jung,parent,198627974
Tobias,Sau,Iadarola,447171061,October 4 1984,0 Highway 159 West,LEVERETT,MA,1054,May 10 2001,949598062,Ivy Pius,other,147192641
Haydee,Van,Inserra,375386251,June 13 1983,1092 South Holland Street,NEW YORK,NY,10072,September 8 2013,309557736,Rosenda Shusta,parent,298769883
Florinda,Anna,Boyar,325420775,May 9 1964,1411 Ward Bend Street,COUNCIL BLUFFS,IA,51502,August 2 2004,583849366,Edward Zwack,child,179532341
Shaun,Euna,Belville,516485554,January 6 1975,0 Fm 1456,WAUKEGAN,IL,60085,December 22 1995,470962966,Dean Montiel,other,796653497
Rhonda,Niesha,Bedsole,659349618,June 7 1980,12032 Fm 2187,MOONACHIE,NJ,7074,February 28 2002,513265891,Markita Ulicnik,friend,618383033
Marquita,Zena,Septelka,226801025,February 18 1995,6538 Skull Creek Road,ONECO,CT,6373,January 29 2013,298263707,Laurel Tustin,spouse,252343708
Tessie,Alvina,Perrett,814234827,August 5 1987,10596 Pless Road,ASSEMBLY,NC,28745,July 22 1994,968744478,Gertrud Island,other,335092485
Kristofer,Carli,Wannlund,872996075,May 24 1970,4255 Gajewski Road,GRAND ISLE,VT,5458,May 13 2013,980073756,Thelma Kana,other,113547433
Sang,Magaret,Hassanein,355303018,January 18 1996,0 Hillboldt Road,SCOTTSDALE,AZ,85268,September 20 1992,355505324,Renda Stow,friend,977231810
Leida,Maris,Harbin,597192187,October 8 1991,0 Bleiblerville Road,JERICHO,NJ,8096,April 23 1997,359676842,Pura Tsuchiura,other,614225219
Marivel,Chan,Chass,250506567,May 12 1956,0 Emshoff Road  (Off Of),NEVILLE,OH,45156,August 11 2010,612843124,Rebecka Methot,friend,126591965
Drew,Reynalda,Standish,582964245,July 18 1960, ,PONTIAC,MI,48342,June 16 2013,252241647,Dominique Schacherer,child,502759555
Devona,Shalanda,Bigby,460203019,August 8 1959,0 Miller Road,JAX,FL,32238,May 4 1997,591537118,Marna Liechty,extended family,813607790
Janae,Marguerita,Rigsbee,225642864,February 2 1990,0 Lamp Road (Off Of),SM,KS,66283,May 24 2004,387679297,Crystal Lachapelle,other,304698329
Ernestine,Angelica,Hartsell,802128381,December 26 1975,0 Track Road West,PEARL,IL,62361,June 3 1993,662189971,Wally Gloodt,friend,621778933
Nakesha,Darell,Lewars,973216486,October 18 1970,0 Granada Road,TARNOV,NE,68642,February 4 1999,298275768,Harley Woodlin,extended family,841591743
Frederica,Malisa,Vittetoe,265104638,February 27 1988,755 North Granville Street,HEWITTVILLE,NY,13668,July 17 2005,121468926,Griselda Junge,extended family,167859545
Edda,Myles,Hafen,226096694,October 30 1996,1018 Main Street,ORLANDO,FL,32861,April 16 1996,224311104,Gavin Bunt,friend,470936695
Layne,Marina,Harders,527765805,May 1 1975,0 Fm 2187,TRACYTON,WA,98393,October 20 2011,444948320,Jerilyn Arch,friend,597053969
Kandace,Melba,Bettenhausen,942890630,December 29 1983,7371 Rose Lane,MORRISON,MO,65061,December 16 1990,624666799,Leandro Stickford,extended family,590253215
Leonida,Halina,Vanduyne,587685904,February 25 1978,1565 Glenda Lane,GROTON,VT,5046,January 30 1995,782985981,Nubia Burghardt,other,115798292
Jerlene,Alvin,Svendsen,197161478,November 13 1971,0 Fm 1094,UNION HALL,VA,24176,July 1 2004,118254992,Harry Dingler,extended family,691801307
Tonette,Lauren,Muscaro,438538991,August 10 1984,9277 Highway 36 South,RENO,NV,89555,April 14 2007,833736601,Shane Swartzmiller,friend,462477337
Sebastian,Marshall,Toussant,529944317,November 16 1990,0 Shelby Road,SMYER,TX,79367,December 16 1994,609748222,Lela Torros,friend,442796469
Darcel,Mahalia,Eiselein,138648244,November 13 1951,0 Wilma-Lea Lane,MONTICELLO,NY,12701,March 5 1995,889873168,Stephane Ford,spouse,114112186
Kristyn,Charis,Rench,493441669,April 28 1956,602 West Meyer Street,JAMAICA,NY,11419,March 16 2015,256752546,Jeanmarie Panagiotopoul,other,552031762
Eddie,Maryellen,Bolick,782257866,October 18 1980,0 Pecan Grove Lane,PEARSONVILLE,CA,93527,April 26 1998,213655297,Maryland Lubman,spouse,756080780
Zoraida,Joshua,Dasen,642718242,April 24 1954,106 South Matthews Street,TOPAZ,ID,83246,March 18 2007,350894120,Lucinda Ellender,spouse,818831886
Melany,Allen,Bolebruch,727295279,May 1 1997,6611 Red Bird Road,NORWICH UNIVERSITY,VT,5663,March 13 2008,280388554,Tanya Bednarik,extended family,124665938
Holley,Carson,Sereda,700144154,December 20 1977,8448 Hillboldt Road,USPS,NJ,7175,August 16 1985,721363509,Thomasina Campanile,friend,418957944
Elenora,Piedad,Dresbach,610925818,May 11 1968,13315 Lake Road,EAST ARLINGTON,VT,5252,December 3 2003,460737826,Stewart Kornblatt,parent,826962797
Reena,Shyla,Hoagberg,148543295,June 12 1965,0 Orchid Lane (Off Of),PANORAMA HEIGHTS,NM,87124,June 11 2008,533801097,Lorette Mayne,spouse,187595356
Linh,Maryetta,Rodrick,430920322,August 2 1972,975 North Fm 2429,HAWTHORNE,FL,32640,January 13 2010,416403292,Cristin Auyong,parent,268659340
Waylon,Ava,Delisi,346159543,September 17 1960,7769 Post Oak Point Road,BROOKLYN HEIGHTS,MO,64836,October 11 1991,880968104,Jay Ramonez,child,708472276
Kay,Lucia,Gotthelf,219277235,October 26 1956,7827 North Fm 331,WAKARUSA,IN,46573,January 28 2008,725890184,Ingrid Wallaert,spouse,982604424
Viva,Stan,Rovack,853275288,September 27 1981,2310 Tower Road,ENCINO,CA,91335,March 22 1987,423826224,Lila Thilges,parent,205493622
Chloe,Kristine,Osucha,340621842,October 22 1981,106 Briar Ridge Drive,FARMINGTON HILLS,MI,48331,September 13 1986,262992659,Evelin Winger,extended family,666012732
Gaynelle,Librada,Baio,906153107,April 24 1981, ,MILLBROOK,MI,49310,April 20 1993,495276696,Meghann Glicher,spouse,977490990
Stan,Rosalind,Lasyone,316040407,August 12 1985,6725 South Sycamore Crossing Road,N LITTLE ROCK,AR,72199,June 2 2012,431592310,Felica Beraun,friend,453673106
Jaime,Erasmo,Bellair,619410465,August 17 1956,0 Sowa Road,COMERICA,MI,48267,February 15 2003,375154788,Wendolyn Kertels,friend,584678174
Fae,Shayna,Kerzer,881029383,April 26 1990,626 Depriest Street,DUNDEE,NJ,7055,July 24 2012,438806796,Jonie Cohick,extended family,491616914
Marisela,Adam,Carstarphen,679406375,March 30 1987,732 Main Street,WACHOVIA,FL,32886,June 28 1998,158847936,Leoma Gizzo,friend,627496005
Royal,Dorotha,Treasure,210417573,April 18 1982,509 East Obryant Street,DELHI,CO,81059,October 23 1996,422714999,Lacy Shambo,sibling,929291171
Tennie,Ailene,Lamoureaux,156079632,April 20 1983,1966 Hluchan Road,ONAKA,SD,57466,March 29 2009,696246612,Golden Vivino,sibling,793498996
Carroll,Lala,Stieger,683159907,April 20 1958,0 Harry Street,MOUNT PISGAH,OH,45157,October 27 1992,260069889,Estela Knickerbocker,extended family,628229599
Dean,Almeda,Barrientez,392232381,January 23 1974,6170 Schoenau Road,SULPHUR,LA,70665,March 26 2007,569230871,Jonah Bertin,child,947987482
Jenice,Sherly,Attilio,963950299,June 7 1968,2917 Franke Road,CLARENDON,TX,79226,April 16 2004,568764067,Jovita Krigbaum,other,937325320
Olga,Lean,Goldkamp,671737981,November 3 1980,1522 Eagle Lake Road,CARLOS,TX,77830,July 24 2006,899561023,Bridgette Shern,spouse,219865447
Narcisa,Cordelia,Ferouz,468239220,April 12 1965,9858 Kloss Road,INDIAN SPGS,OH,45013,June 14 2007,205450948,Kaleigh Hemann,sibling,715820275
Kirby,Penni,Fedigan,151745066,March 24 1954,0 Hacienda Saint @ Tesch Street,ATLANTA,GA,30346,April 13 2013,353334188,Augustus Waneka,spouse,969790095
Jeff,Darrick,Fevold,372488510,April 29 1951,7437 Fm 2187,DEPT OF HOMELAND SECURITY,DC,20528,September 22 2008,992695118,Louisa Halmstead,friend,787712538
Manual,Tisa,Garns,409762516,December 7 1976,0 Johnston Road,LYNNVILLE,IN,47619,January 31 1993,899986102,Jackelyn Liceaga,friend,505592238
Thelma,Shasta,Vanbergen,475809940,July 26 1964,0 Brazos Hill Lane,KENNEDY SP CT,FL,32815,July 21 2013,705318394,Eugene Eckmeyer,sibling,189059274
Jenni,Maryland,Hedinger,881594535,December 20 1969,206 North Holland Street,ONOLA,OK,74036,September 11 2001,733489616,Kristian Darrisaw,extended family,436144777
Klara,Laine,Vedder,404407700,July 22 1986,8658 Old Oak Circle,CHICAGO,IL,60682,June 14 1995,901149388,Isobel Venn,friend,662168427
Scot,Thu,Mehan,988438475,August 22 1995, ,DURANGO,TX,76656,December 1 2004,309698487,Leonia Siedlecki,friend,383734397
Desirae,Johnny,Mossman,441811899,October 23 1960,8424 North Fm 331,HLLS & DLES,IN,47383,November 6 1995,707035870,Donnie Allegretta,friend,158417047
Pamelia,Clarine,Sciera,494987898,September 1 1995,519 Ward Street,HOLLOMAN AFB,NM,88330,July 26 1996,758913910,Karlyn Fellenz,extended family,134380516
Cristine,Concepcion,Rakich,229519667,September 22 1978,0 Fm 1952,MEM,TN,38187,November 10 2012,512543163,Kizzie Cragun,spouse,720831848
