firstName,middleName,lastName,socialSecurityNumber,dateOfBirth,postalAddress,phoneNumber,hireDate
Beatrice,Christinia,Tally,296826974,June 15 1987,442 Engelking Street SEALY Texas 35316,929145205,December 19 1992
Salina,Mitzie,Godsey,985128207,April 7 1957,16444 Fordtran Boulevard INDUSTRY Texas 73051,788739906,May 19 1996
Rosalind,Jenniffer,Natalello,584321174,February 14 1952,0 Johnston Road WALLIS Texas 44725,788100663,June 15 1995
Lorrie,Tambra,Kadar,122083246,June 3 1969,9611 Fm 1458 SEALY Texas 27824,551695993,August 27 1995
Rhonda,Philip,Leddy,901677131,January 5 1960,3568 Highway 36 North BELLVILLE Texas 23612,950156191,January 21 2003
Adela,Cornelia,Monsalve,292099264,August 2 1951,8038 Post Oak Point Road NEW ULM Texas 61146,934533458,January 26 1999
Sonja,Terrell,Benney,694081787,December 19 1973,   Texas 30550,744653064,October 12 2013
Wan,Melba,Woolery,916712309,May 20 1976,497 Long Branch Road BELLVILLE Texas 49384,952044689,February 1 2016
Tomika,Kizzy,Mattu,680489073,September 14 1952,9757 Fm 949 CAT SPRING Texas 61231,660471945,October 18 1997
Lamont,Alita,Steffens,249364630,June 10 1957,2286 Fm 1457 NEW ULM Texas 76899,232068041,September 3 1999
Halley,Renna,Boissonnault,148562312,August 9 1978,0 Blakely Road WALLIS Texas 26913,448135150,July 23 2013
Phebe,Chelsea,Withey,711476558,April 3 1967,   Texas 49572,754405249,January 8 1995
Barb,Kristal,Wardall,149840562,April 20 1991,0 Smith Road (Off Of) BELLVILLE Texas 30294,887301389,October 29 2013
Simona,Carroll,Kuy,584336649,September 14 1979,0 Columbus Road  Texas 86827,602663143,November 28 1995
Lane,Hubert,Trudeau,190132148,January 14 1978,1007 West Front Street SEALY Texas 77388,821179949,July 12 1994
Evon,Gisele,Shoat,779375529,February 14 1963,   Texas 61848,859882329,April 9 1996
Karrie,Merna,Khammixay,309840839,November 22 1981,5415 Commerce Street WALLIS Texas 67058,840388511,September 6 1992
Burl,Patrice,Paille,612663031,November 9 1957,   Texas 49843,528547984,July 16 2005
Guillermo,Gaston,Muss,599356805,January 3 1950,4123 Bastian Lane NEW ULM Texas 45554,462191378,July 17 1987
Kassandra,Issac,Weintraub,184026542,February 23 1987,1677 Phillipsburg Church Road CHAPPELL HILL Texas 75750,343828143,January 18 2006
See,Herma,Labadie,805271918,March 25 1951,3926 College Street SAN FELIPE Texas 95404,130575378,May 23 1987
Alden,Ginger,Spontak,793845932,March 25 1953,1875 Kayleen Lane SEALY Texas 70664,967941645,March 11 1992
Camille,Linnea,Hercules,674414202,April 11 1958,8033 Post Oak Point Road  Texas 18379,215376073,October 7 2001
Roy,Kelley,Hachigian,381590241,April 23 1979,759 Old Columbus Road North SEALY Texas 90573,281639153,December 12 2006
Carmella,Jacklyn,Suh,210888976,August 22 1953,18486 Fm 1094   Texas 24393,820226540,November 5 2014
Emmanuel,Adelia,Dietzman,198217310,July 31 1977,1350 Terri Avenue SEALY Texas 38923,215051931,November 3 1986
Kristine,Kraig,Carlston,203748426,May 4 1960,0 Austin Street WALLIS Texas 68974,498464940,September 13 1985
Hanna,Jen,Ala,111785599,September 18 1968,1930 Krebs Road  Texas 73166,409716718,May 9 2007
Rigoberto,Jerry,Schurz,322810920,April 6 1996,8677 Loop Road BELLVILLE Texas 24264,100750703,June 15 2005
Rosalva,Marquis,Torkelson,722596875,August 4 1981,9995 Jalowy Road SEALY Texas 44364,562460876,July 24 1992
Carmine,Lillian,Gonder,591674571,June 11 1991,   Texas 84041,338878261,June 4 1988
Magali,Bailey,Klicka,334900314,September 10 1958,   Texas 62306,341998889,November 27 2015
Dana,Allen,Altenhofen,680216295,December 17 1969,613 Oak Park Drive SEALY Texas 24611,896459974,June 5 1989
Laure,Eugenia,Barrero,599087477,June 21 1997,0 Saha Road  Texas 98172,173462220,March 15 1989
Patty,Bryan,Pastor,524871141,June 11 1989,0 Highway 159 West BELLVILLE Texas 66844,671529586,July 26 2011
Garry,Bernard,Houseal,427268978,August 20 1961,0 Skotnik Lane (Off Of) BELLVILLE Texas 94044,673505506,June 18 1991
Rikki,Albertina,Oakey,880720724,April 14 1954,4878 Northeast I-10 Frontage Road SEALY Texas 72556,419885683,February 6 1997
Kathleen,Steven,Rommelfanger,270466757,August 24 1995,28234 New Bremen Road NEW ULM Texas 57256,968888540,July 3 2010
Keila,Paz,Heavilin,642794096,August 13 1991,0 Hay Road (Off Of) BELLVILLE Texas 61690,825779865,May 16 1988
Verline,Ivelisse,Stretz,275133455,May 20 1988,6237 Fm 109 NEW ULM Texas 86583,210248995,July 5 2002
Pearline,Hilaria,Croxen,388846772,January 27 1986,   Texas 77504,151423660,December 27 1997
Donte,Jacklyn,Brierton,956512985,May 7 1955,222 North Amthor Street BELLVILLE Texas 42316,776813952,April 21 2014
Launa,Ashanti,Emick,197019173,August 19 1955,55 North Mechanic Street BELLVILLE Texas 30759,375245029,August 15 1989
Sal,Alfonzo,Covell,506115265,May 17 1957,13087 Newberg Road CAT SPRING Texas 59582,169648548,January 12 2007
Emmy,Tricia,Hjalmarson,169907423,August 13 1968,0 Industry Road BLEIBLERVILLE Texas 92488,785810840,March 2 2004
Rubie,Jeanice,Pisarski,508356570,June 8 1991,126 North Miller Street BELLVILLE Texas 41705,284240593,July 31 1995
Brain,Chaya,Cimmiyotti,853366876,March 11 1982,10749 Pless Road CAT SPRING Texas 48659,342226180,February 15 2003
Joseph,Raylene,Cosey,368722087,March 20 1976,   Texas 81309,497245442,December 18 2009
Eve,Santos,Wansing,111409505,May 31 1995,1025 South Tesch Street BELLVILLE Texas 20280,279438749,June 7 1989
Eboni,Donnette,Fego,542577926,December 18 1950,3644 River Crest Lane  Texas 21465,367474652,September 2 2008
Nickolas,Alayna,Voelker,806387253,June 14 1973,645 North Holland Street BELLVILLE Texas 64319,238473515,November 5 1999
Roxann,Nicolle,Krahenbuhl,913376316,June 27 1974,251 Belle Street SEALY Texas 17770,144052138,October 10 2012
Vicky,Mora,Schouten,320743471,April 26 1978,9992 Fm 1458 SEALY Texas 25235,645888978,August 17 2006
Thersa,Lakiesha,Fanara,963276215,May 30 1985,1038 Trenckmann Road SEALY Texas 77463,162370782,September 28 2012
Gerry,Kimi,Motter,338379051,February 12 1981,1199 West Main Street BELLVILLE Texas 83746,685810844,December 9 2008
Tisha,Theresa,Wendolski,443395505,September 14 1987,   Texas 60853,444278462,December 19 2010
Ruthann,Elina,Chime,811461276,January 20 1964,461 Jones Street INDUSTRY Texas 79371,882328633,February 28 1995
Jacquetta,Nida,Ruka,618712288,January 10 1953,0 Walnut Drive NEW ULM Texas 88324,266970941,May 8 1996
Annabelle,Ruben,Pautler,264590512,May 31 1959,1460 Peters San Felipe Road SEALY Texas 10770,393839695,November 26 2014
Karoline,Barton,Forester,691170323,May 14 1966,0 Hwy36  Texas 87610,925462973,December 9 1992
Karolyn,Kristyn,Godbey,510854065,September 22 1967,9752 Harris Ranch Lane SEALY Texas 43358,266533513,October 15 1999
Glynis,Kena,Brugger,199383090,April 1 1968,2833 River  Road SEALY Texas 47742,247286629,December 18 2000
Maire,Cedrick,Wackerly,462597022,October 17 1952,10619 Hoff Road BELLVILLE Texas 26202,277507693,December 11 2010
Claretta,Starla,Standerwick,733477763,May 17 1963,880 Maresh Road BELLVILLE Texas 40064,572197920,January 22 1987
Wilfredo,Paola,Crusinberry,438826712,September 17 1952,5587 Steck Bottom Road  Texas 40012,743310446,December 5 1986
Margeret,Glenn,Nina,166513940,April 18 1959,1582 Lakefield Drive SEALY Texas 11940,142071175,March 13 1997
Norman,Kris,Stephanie,587073070,January 13 1963,0 Langberg Road BELLVILLE Texas 88800,174767971,July 31 1989
Blake,Darwin,Pherson,590433074,January 25 1951,6329 Southeast I-10 Frontage Road SEALY Texas 44411,950671046,June 2 2004
Brittani,Anglea,Kort,222226152,August 22 1988,0 Newsom Road BELLVILLE Texas 19412,719968897,November 21 1985
Sonja,Yolonda,Sebo,703958399,November 4 1979,211 Camilla Circle BELLVILLE Texas 42268,834401109,May 31 2016
Kimberley,Janel,Christiansen,621273975,August 10 1950,8393 Bermuda Street INDUSTRY Texas 84105,273872281,September 26 1987
Zandra,Wendell,Drawhorn,355025750,December 28 1959,0 Skull Creek Road  Texas 60121,184158403,March 1 1993
Lyman,Anjanette,Shriver,319815923,September 17 1980,0 Smith Road (Off Of) BELLVILLE Texas 41065,913245977,March 18 2003
Nana,Dione,Wallett,112375373,January 1 1988,0 Beeler Road  Texas 74513,176733620,June 22 2010
Philip,Kymberly,Landin,513515138,March 18 1951,12177 Highway 36 BELLVILLE Texas 69576,981031973,June 14 2015
Clarice,Georgine,Ziler,374501325,September 23 1995,580 Post Oak Road BELLVILLE Texas 53286,949386488,December 29 2016
Kevin,Eddie,Gnegy,740999301,October 12 1988,   Texas 89464,534718189,June 27 2009
Burl,Max,Gigliotti,412305568,October 8 1969,3230 Park Road 38  Texas 95099,621829589,December 24 1996
Dannie,Lizzette,Linsdau,390784689,November 3 1996,   Texas 76460,852247765,July 8 1996
Deena,Stanton,Walman,651041587,December 13 1970,12236 County Line Road WALLIS Texas 54592,940342964,January 1 1999
Ricki,Leah,Klock,746178509,April 9 1974,0 New Bremen Road  Texas 95026,268236614,April 28 1994
Romana,Moises,Vick,292399941,September 6 1965,0 Peters San Felipe Road SEALY Texas 10286,624529391,April 22 2003
Luise,Seymour,Kirner,332347652,January 15 1986,13615 Fm 1458 SEALY Texas 40613,778050137,December 3 2009
Freeman,Tara,Pincince,147262967,September 14 1961,5910 South Fm 331 BELLVILLE Texas 30499,319650058,May 31 1993
Xiomara,Sonia,Rustin,818297826,June 21 1955,514 West Glenn Street BELLVILLE Texas 52719,481301605,June 1 1986
Margit,Aurore,Terlizzi,230555202,December 19 1957,530 Walnut Drive BELLVILLE Texas 27480,938841257,May 27 1986
Gladys,Allegra,Czyz,423797515,September 16 1969,1097 Frydek Road SEALY Texas 35850,546708994,April 11 1996
Heather,Barrie,Sikkila,971993897,December 16 1955,11707 Fm 1458 SEALY Texas 16613,948024873,February 15 2006
Summer,Cesar,Strose,693653521,January 3 1966,   Texas 45698,522546732,May 13 2006
Eloisa,Kyoko,Isaman,629091567,September 17 1992,772 Tomlinson Road WALLIS Texas 18056,341149747,September 6 2009
Rosita,Merle,Demarco,596484005,October 4 1977,12282 Eben Road INDUSTRY Texas 64547,420162222,June 21 1985
Danyelle,Claudine,Allinder,583608049,October 21 1996,7453 Coyote Lane NEW ULM Texas 84830,849636158,October 25 2005
Carmina,Dacia,Vallarta,635463478,July 6 1984,9949 Shelby Road BRENHAM Texas 50971,289630681,March 22 2000
Naoma,Madge,Belisle,440360853,July 19 1969,620 Maresh Road BELLVILLE Texas 98502,163574492,October 23 2004
Freddie,Glynis,Schlabs,988593064,May 2 1969,   Texas 10985,937479811,November 3 1995
Lauryn,Ciera,Gara,781882414,February 4 1980,128 River Ridge Road   Texas 50593,935327037,March 18 2006
Orpha,Remona,Haltiwanger,625974896,March 30 1960,0 Jared Lane BELLVILLE Texas 78480,105839731,July 17 2006
Leslee,Vernon,Hanzely,216302700,May 5 1983,   Texas 61305,621606887,March 16 2016
Gino,Thaddeus,Wanat,942378170,September 27 1979,209 Village Drive   Texas 23414,813120810,June 27 2015
Dwana,Dania,Garley,764915270,June 29 1956,8148 Highway 159 East BELLVILLE Texas 13587,766708408,November 21 1997
Jean,Emmy,Ottoson,542048293,November 14 1953,3151 Lynn Road  Texas 44095,119582347,December 7 2004
Sylvester,Myung,Nerby,494470079,April 19 1995,0 Jones Wilke Road CHAPPELL HILL Texas 38844,967125470,June 25 1985
Rebekah,Shila,Southwood,877139197,February 6 1970,658 West Sanders Street BELLVILLE Texas 10980,321557496,May 30 2007
Jeremy,Pearl,Heminover,605080010,May 8 1950,3430 Sealy Road  Texas 94323,202038260,November 21 1996
Letha,Essie,Hadlock,365191405,October 16 1953,10156 Plum Creek Road  Texas 30731,638711241,May 25 2001
Sharie,Karma,Boundy,833924541,September 16 1964,310 San Felipe Road SEALY Texas 82494,191737768,April 10 2016
Vanetta,Alpha,Cherrier,949518602,July 30 1982,0 Highway 36 South (Off Of) WALLIS Texas 61510,756032230,December 30 2015
Lakiesha,Myrle,Turso,647308386,July 25 1981,1207 Koy Road BELLVILLE Texas 80420,119586465,October 3 1990
Jessi,Virgilio,Keup,159926655,May 17 1962,930 North Fowlkes Street SEALY Texas 30282,931237357,June 22 2009
Florine,Nanette,Noda,737155108,December 21 1957,120 North Miller Street BELLVILLE Texas 95376,146119577,October 3 2010
Nelly,Clementina,Filmer,531531208,June 28 1965,906 Koy Road (Off Of) BELLVILLE Texas 65695,717278779,February 28 1996
Maricruz,Trey,Goldtooth,854186754,June 16 1967,0 Highway 36 South WALLIS Texas 19908,765845752,June 1 1994
Jessie,Jeremy,Mossing,434160856,June 3 1958,0 Stockold Road SEALY Texas 92181,465503857,September 18 1996
Arminda,Dominica,Schweitzer,938804227,May 31 1996,0 Main Street SEALY Texas 90535,728620239,December 5 1992
Lynne,Kris,Terri,702467448,May 23 1993,659 Fordtran Road NEW ULM Texas 82424,127981468,December 21 2007
Louann,Cole,Teasley,115416511,May 2 1975,524 West Main Street BELLVILLE Texas 14589,924483948,January 20 2012
Lavonna,Priscila,Molenda,971886331,October 28 1981,311 Fowlkes Street SEALY Texas 12230,826267372,March 22 2012
Claretta,Deena,Gayman,308487477,November 2 1996,2854 Scranton Grove Road BELLVILLE Texas 86878,330874636,September 10 2014
Noble,Emilee,Kaliszuk,863407163,March 10 1962,748 East Texas Street BELLVILLE Texas 38977,580562052,June 15 2012
Lyndsey,Moses,Heeg,504130340,April 18 1975,0 Circle Drive   Texas 34405,547343222,October 2 2009
Francie,Bonnie,Kostohryz,202077533,October 20 1975,   Texas 17834,328387604,August 26 2001
Katherina,Neomi,Doyel,603373095,March 3 1974,10035 Fm 529 BELLVILLE Texas 92966,209511011,July 28 1994
Bobby,Armanda,Hampon,742553940,August 17 1989,   Texas 18323,709575098,March 2 2005
Dena,Marlys,Tucay,299373129,November 12 1958,122 South Harris Street BELLVILLE Texas 33827,131076777,July 7 1985
Hugh,Claris,Alveraz,438057351,October 12 1966,4057 Indian Road NEW ULM Texas 83004,856955083,January 2 2011
Renato,Monika,Bielke,116441060,November 15 1980,330 South First Street WALLIS Texas 53674,281265797,June 12 1990
Thuy,Curtis,Cardella,265947161,June 22 1983,0 Langberg Road (Off Of) BELLVILLE Texas 24141,735559812,January 15 2003
Alanna,Lashawna,Bertucci,502747178,September 25 1961,1600 Front Street BELLVILLE Texas 63579,762174133,February 7 1997
Alysa,Herta,Chien,788892655,December 5 1997,2512 Coshatte Road BELLVILLE Texas 28336,591690925,October 12 1998
Melaine,Rebeca,Shadd,298470501,January 28 1951,9167 Fm 1456 BELLVILLE Texas 46851,213914585,May 26 2011
Corrin,Ryan,Nimox,421332198,December 16 1972,876 Fm 2502 BELLVILLE Texas 92083,754636923,January 10 2008
Maranda,Johnetta,Hemans,457788005,July 1 1974,172 Selman Drive SEALY Texas 65456,689160911,September 19 1988
Jon,Manuel,Osthoff,108538684,July 15 1994,0 Bob White Lane WALLIS Texas 37783,724331754,June 25 2006
Hollis,Kristle,Rakyta,185807850,May 19 1967,506 South Masonic Street BELLVILLE Texas 76433,807401010,September 2 1998
Nona,Ria,Wheeldon,643066490,August 27 1995,8077 Jared Lane BELLVILLE Texas 13522,847456058,June 24 2005
Eliana,Eleanora,Touchette,833078609,April 21 1989,11162 Barremore Road  Texas 64660,713669122,June 24 1996
Markus,Valorie,Rahm,209486930,October 7 1950,11506 Fm 1458 SEALY Texas 25272,250465868,June 15 1991
Mari,Kali,Gandarilla,941847629,September 10 1957,0 West Fm 1093 WALLIS Texas 24930,428392756,February 2 1993
Rhiannon,Maisie,Kansas,192911899,August 25 1961,19863 Villanova Lane NEW ULM Texas 45350,352290590,August 24 1987
Barbara,Dolly,Corcino,154426171,December 18 1980,0 2nd Street WALLIS Texas 22896,521859512,June 26 2015
Lindsey,Wilda,Pocai,925581618,February 28 1950,   Texas 10185,111916674,June 9 1997
Johnie,Blanca,Lidge,717910839,May 18 1990,310 Walnut Street NEW ULM Texas 11922,577216849,March 21 2015
Myrl,Sanjuana,Samuell,205411556,February 19 1996,0 Birch Lane (Off Of) WALLIS Texas 76438,890142658,August 12 2006
Lala,Sook,Ranck,167616575,February 13 1976,1797 Post Oak Point Road NEW ULM Texas 86518,204337384,February 19 1999
Deb,Necole,Higdon,863454675,July 7 1983,518 East Hacienda Street BELLVILLE Texas 71334,982272693,January 26 2005
Pansy,Anita,Claw,258835627,May 3 1992,220 North Meyer Street SEALY Texas 96041,628723925,February 26 2011
Eun,Alden,Krogstad,107271857,November 1 1975,103 East Obryant Street BELLVILLE Texas 18111,644663431,May 12 1992
Lauretta,Alessandra,Spinoso,481328893,August 23 1963,422 Meinecke Street BELLVILLE Texas 57216,436238337,November 20 2000
Audie,Makeda,Rutt,533689497,November 17 1981,1176 Sycamore Crossing Road BELLVILLE Texas 54404,926542633,January 1 2007
Angelique,Jutta,Rasul,220098358,June 8 1961,6700 Church Street WALLIS Texas 95983,398103678,August 3 2004
Terese,Cameron,Wallbank,507768219,April 30 1986,4107 Fm 1457 FAYETTEVILLE Texas 52390,686509299,July 3 1992
Hedwig,Maud,Quine,979733080,May 31 1980,527 West Bunche Street BELLVILLE Texas 88131,309571073,October 5 2015
Rosalinda,Simona,Dearo,201358924,November 7 1985,419 Andrews Street SEALY Texas 67842,826167605,October 21 2014
Janette,Thuy,Tempelton,526662229,September 15 1988,821 East Wendt Street BELLVILLE Texas 71345,939021662,December 18 2016
Winnie,Henriette,Schlink,491665517,January 13 1963,0 Orange Hill Road  Texas 27865,890446218,November 18 1989
Kip,Rodger,Delpino,106110377,October 9 1968,   Texas 85885,227188911,May 21 1987
Vance,Hortensia,Sedar,440992984,December 24 1990,204 West Chatham Street BELLVILLE Texas 36854,542752087,February 6 2004
Melany,Louis,Skogstad,489004406,April 17 1964,6490 Robin Lane SEALY Texas 56502,584669915,May 28 1990
Linnea,Cira,Zipkin,527491960,April 24 1959,5895 Fm 1094 SEALY Texas 38857,724081498,November 26 2004
Anton,Elma,Bugay,702527943,March 7 1977,0 North Granville Street BELLVILLE Texas 88773,681922250,July 19 2010
Billie,Shannon,Frymark,423316885,April 17 1955,24 North Granville Street BELLVILLE Texas 94573,997878244,October 9 1999
Maxwell,Troy,Bernal,698901754,November 25 1991,6303 Commerce Street WALLIS Texas 10360,392421885,April 4 2002
Stanton,Krysta,Tenebruso,232227963,June 19 1965,1272 Robyn Lane WALLIS Texas 58989,289542708,April 9 2000
Ying,Jackie,Lunter,146164934,July 22 1989,3732 Fm 529 BELLVILLE Texas 83355,155439150,September 17 1985
Juanita,Sherie,Perciful,500260498,February 26 1984,1689 Fm 1456 BELLVILLE Texas 53535,572248164,February 26 1999
Marty,Daphine,Mcdill,556559072,December 21 1981,942 Nelius Road BELLVILLE Texas 71646,549754497,June 7 1999
Ammie,Versie,Macclairty,308568937,December 28 1983,603 Atchison Street SEALY Texas 95492,473740604,December 7 2002
Akiko,Fonda,Wellman,150329078,January 26 1996,0 Highway 36 South WALLIS Texas 75791,779311704,August 28 1988
Felicita,Mariah,Grashot,390774957,December 13 1961,728 Fm 3013 SEALY Texas 19341,975151409,March 24 1985
Dan,Tonette,Chrislip,131542266,April 7 1987,0 Hillboldt Road @ Fm2187  Texas 63346,342947980,July 8 2003
Rosina,Lucie,Spara,892893647,October 7 1993,829 Hardeman Street SEALY Texas 95361,909043958,September 26 2011
Marcelle,Gilma,Rouillard,597519110,August 8 1963,515 East Hellmuth Street BELLVILLE Texas 30647,905550279,June 25 1996
Oneida,Romeo,Gehl,702902853,November 7 1952,5307 Mertz Road   Texas 81842,104885080,May 27 1997
Toshiko,Alisia,Kovalsky,632733682,October 7 1950,0 Highway 36  Texas 91150,980796964,June 5 1985
Cornelia,Mattie,Shymske,920917761,September 7 1964,401 Lakeview Circle SEALY Texas 39085,564260697,January 26 2012
Truman,Jared,Komar,343079783,November 13 1974,210 West Chatham Street BELLVILLE Texas 18395,935529054,July 4 1991
Basil,Mack,Quito,657333026,October 9 1991,   Texas 67327,412257116,September 12 1993
