firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Isabell,Evelyne,Frasure,737174458,September 19 1971,0 Northeast I-10 Frontage Road,LOCKWOOD,MO,65682,July 12 2012,164775999,Andre Settlemyre,friend,775097840
Roy,Tawnya,Kienbaum,514691247,November 6 1954,0 Newberg Road,CHRISTIANSBRG,VA,24068,March 24 2001,823912423,Lavonna Mirabito,child,346797580
Laurinda,Senaida,Hogstrum,121508775,February 13 1978,0 Sealy Road (Off Of),CAMPBELLSPORT,OH,44266,April 7 2007,945426954,Shonna Lineberry,child,160634806
Sherwood,Maragaret,Vaden,788375136,October 5 1977,3250 Borgel Road,PAULETTE,MS,39341,December 27 1988,333147230,Martin Vanabel,spouse,933590582
Rigoberto,Delores,Pomponio,706451341,September 2 1961,0 Wittner Road,MARIETTA,GA,30007,August 13 1998,776543976,Brandi Lortie,spouse,600071840
Ellena,Bernardo,Louth,516846581,April 23 1975,0 Grubbs Road,HASTINGS,ND,58049,February 18 2009,951077667,Alida Sholes,friend,910934705
Cordelia,Yong,Heckers,595277162,October 6 1959, ,SHILLINGTON,PA,19607,September 29 1999,846087496,Angelica Papadakis,extended family,395764695
Bailey,Scott,Lavigne,666330827,January 21 1957,11787 Zetter Road,MILLHEIM,PA,16854,March 4 1985,779282737,Elisabeth Rotkowski,extended family,951484744
Alfonso,Mai,Lingenfelter,489887637,October 16 1952,305 Meyer Street,PINEGROVE,MS,38633,June 15 2006,760129694,Crystle Roof,sibling,312968270
Sebastian,Melissia,Bieber,286440553,July 28 1975,5321 Shelby Road,ATLANTIC HIGHLANDS,NJ,7716,May 31 2006,557523596,Drew Cline,extended family,550171829
Kaye,Daron,Jansma,987981638,March 15 1965,6022 Gresham Street,FT LAUDERDALE,FL,33322,July 23 2010,167098619,Trudy Marjan,friend,716961268
Homer,Marisa,Langeveld,204268467,December 4 1973,135 North Bell Street,SOUTHPORT,FL,32409,July 3 2008,938960442,Raymond Ienco,other,121241917
Mi,Breana,Innes,306840043,September 9 1954,0 Garlin Road,WILM,NC,28406,August 1 2015,579047231,Elna Jozwick,spouse,820446481
Alesia,Monnie,Hathway,662623069,January 7 1954,8684 Moravian Ridge Circle,FORESTON,SC,29102,April 3 2007,803320332,Rochel Trimm,spouse,279837188
Caroyln,Ela,Solinski,703189549,August 4 1987,569 Cannon Hill Road,COLLINSVILLE,NY,13433,November 23 2013,465807376,Camilla Kaldas,other,264180428
Kathlene,Carmelia,Klaja,271957035,August 30 1957,0 East Fm 1093,WANAMAKER,IN,46239,May 14 1993,708039360,Deanna Bark,other,362812542
Earlene,Shelli,Poleyestewa,824036615,September 19 1952,1320 Tower Road,STATEN ISLAND,NY,10307,July 13 1991,256822475,Tyesha Morris,sibling,689539250
Maryjane,Patrick,Harteau,186509858,September 8 1957,204 East Luhn Street,GRAY,PA,15544,October 17 2001,667132504,Ila Babu,child,686883161
Josie,Stanford,Schaner,426721915,April 22 1978,10690 Jones Wilke Road,DORRANCE,KS,67634,June 25 2000,236764268,Kam Brenning,other,847474560
Casimira,Burl,Dames,780858848,August 24 1981,0 Fm 2187,PORTLAND,OR,97291,January 6 1985,265246746,Sabina Panarello,child,597755379
Bari,Kathie,Mcchain,580256290,February 2 1991,0 Ernst Parkway,ENGLEWOOD,CO,80155,October 30 1990,729277041,Jerrell Stoudenmire,other,529230443
Shane,Tien,Moskau,547059500,June 13 1986,221 Heritage Trail North,HILLS AND DALES,IN,47383,July 8 2000,239421806,Sylvia Kostyla,friend,826620623
Sunday,Georgiana,Whisman,860222308,December 11 1960,6090 Mockingbird Lane,CHROMO,CO,81128,April 25 2010,553847807,Alysia Eisenbeisz,friend,316391900
Gustavo,Layne,Miesch,544408332,December 14 1990,328 Pecan Grove Lane,ONANCOCK,VA,23417,October 4 2013,146350923,Sha Charbonnel,friend,158748945
Mellisa,Bruno,Smallen,480550072,July 7 1956,0 Norcross Road (Off Of-Private Drive,WHITE,GA,30184,October 3 2002,425296190,Sage Garito,sibling,483368911
Liza,Zulma,Wipfli,764066197,December 14 1980,1065 Fm 949,FORT COFFEE,OK,74959,April 21 1993,729670845,Tawanna Lucchini,parent,899797875
Mackenzie,Roberto,Lomba,845139766,January 13 1952,0 North Fm 2429,LINCOLN,MO,65338,January 31 1993,766078973,Laura Giroux,extended family,257275812
Eddie,Johanne,Jacobo,555764170,November 21 1992,0 Colony Drive,LIMA,OH,45806,September 14 2000,884721957,Lilly Lewczyk,parent,239187402
Katia,Le,Mendenhall,626871014,February 23 1992,6027 Bowers Street,CHATTANOOGA,TN,37411,March 14 1990,176810336,Nanci Reichling,extended family,447269028
Juliet,Sam,Orwick,550941381,April 23 1952,602 Dogwood Court,BRANSON WEST,MO,65737,January 5 2001,310451880,Vikki Royer,friend,695251212
Zena,Lesley,Selsor,290721483,July 20 1968,0 Stokes Road,STATE DEPARTMENT,DC,20521,January 15 2014,679349374,Millie Hernadez,friend,307620493
Shara,Elnora,Weiner,489232685,January 7 1964,4349 Davis Road,ASSUMPTION,NE,68955,April 8 2011,436269886,Marna Civitello,friend,946066152
Karie,Joannie,Galer,919655646,July 3 1995, ,N CHESTERFLD,VA,23224,September 21 1993,214676198,Lucretia Dagle,friend,741930533
Dale,Aurore,Sordahl,257476157,April 12 1964,0 Industry Road,GRAND MEADOW,MN,55936,May 29 2011,710715565,Elouise Heep,parent,813528782
Katelyn,Hans,Imparato,998224055,March 22 1972,738 East Mill Street,HOMESIDE LENDING INC,FL,32290,February 20 2010,460680905,Gerardo Kunc,sibling,796660362
Isabelle,Jonie,Allain,412518055,February 1 1987,0 West Ueckert Road (Off Of),NEW LONDON,MO,63459,November 8 1992,457239306,Kurtis Steffes,child,460474954
Latia,Deena,Ruzicka,479450645,December 12 1959, ,TRENTON,SC,29847,August 12 2016,784976384,Malisa Panella,other,323266908
Sebastian,Jennefer,Deuink,322171586,November 16 1992,0 North Fm 2502 (Off Of),CRP CHRISTI,TX,78474,July 18 1990,107100525,Jude Santillana,other,563941051
Jadwiga,Candida,Poffenroth,749040446,June 24 1985,1334 Phillipsburg Church Road,MIAMI,FL,33011,October 18 2012,277904671,Kendall Dial,spouse,213263779
Lexie,Kitty,Perin,899786187,July 16 1981,406 North Sprain Street,BLACKSVILLE,WV,26521,July 24 1996,550701692,Bennie Raval,sibling,248005525
Athena,Sun,Guggemos,399104060,April 26 1987,950 North Circle Drive,PEBWORTH,KY,41314,January 1 1985,219962603,Charlott Bronikowski,extended family,169064297
Madge,Camie,Downum,664992911,April 5 1974,0 Mace Lane,SELBYVILLE,DE,19944,March 30 2009,945364792,Tracee Schifko,other,951416664
Rocco,Vida,Dzurnak,996803238,November 15 1971,3511 Quail Circle,WANBLEE,SD,57577,January 26 1991,735791079,Joaquin Wynn,friend,865972157
Elene,Bernita,Ballestero,660236555,January 9 1960,5422 Fm 1456,PILOTTOWN,LA,70081,February 25 1987,741825470,Judie Ghiloni,sibling,796243008
Stephine,Missy,Frasca,145341467,July 27 1996,0 Ricefield Road,RIVERSIDE,CA,92518,March 17 1999,319450094,Loraine Zinsmeister,friend,773598983
Leonor,Jina,Braitman,624548770,September 13 1955,864 East Hill Street,ETNA,OH,43062,January 15 1995,754216688,Victor Giltner,friend,340343007
Katy,Nu,Ort,772762488,January 3 1974,0 Galle Lane,FT MYERS,FL,33967,February 23 2008,589683042,Jenae Mantik,other,835669511
Brady,Porsche,Hlywa,743458303,April 29 1967,305 Fowlkes Street,COLORADO SPRINGS,CO,80921,June 27 2015,883117239,Donya Gurtin,spouse,788249708
Shakita,Regina,Baccam,383722567,December 19 1971,10021 Fm 949,NONANTUM,MA,2495,October 30 2005,341927843,Caren Perilli,sibling,388924567
Jason,Ellan,Henk,188715818,June 6 1957,5943 Highway 159 West,BRANT LAKE,NY,12815,November 12 1987,990872996,Mitchell Radon,extended family,600247231
Serafina,Alla,Madrazo,879850715,May 31 1996,913 Longbow Road,WACO,OH,44707,May 18 2006,709578013,Lawrence Nordmeyer,spouse,528887221
Cassy,Hector,Brumet,551303837,September 17 1978,3177 Sowa Road,LOS ANGELES,CA,90019,April 16 2011,228815427,Jung Goodrick,sibling,749562317
Rana,Krysten,Freemantle,403025706,December 1 1951,0 Highway 159 East,ESKDALE,UT,84728,March 5 2003,269981102,Soo Dul,extended family,782796220
Kassandra,Krysta,Dominey,684623243,October 31 1976,614 2nd Street,HARRISONVILLE,NJ,8039,October 14 2015,681598241,Gwen Claybourne,spouse,402723435
Salvatore,Jerrell,Shiring,513834754,November 23 1965,10673 Highway 36 South,SILVER SPRING,MD,20908,June 1 2004,631374997,Janis Rogstad,friend,619143370
Vena,Chantel,Newnham,576345266,September 13 1967,109 Westview Drive,N CHEVY CHASE,MD,20815,June 11 1994,752481353,Olene Cdebaca,extended family,531712253
Clarisa,Vanita,Swayze,264032063,March 10 1964,0 Svoboda Road,WYOMISSING HILLS,PA,19609,May 10 2008,901829761,Ocie Oest,other,836031750
Latrice,Bettyann,Shaak,482682357,September 17 1969,1427 East School Road,COMANCHE,TX,76442,March 1 2008,891279565,Latia Bortz,friend,950438194
Carmen,Margarete,Hovland,509818476,October 15 1954,8521 Cottonwood Street,MACOMB,MI,48042,September 4 2003,867646535,Joaquina Sor,extended family,314985444
Jeannette,Lashon,Fenley,199185904,September 19 1992,1654 6th Street,LEBANON,TN,37088,February 23 1995,313570709,Tonda Laudermilk,other,917642118
Faith,Joe,Galinol,793483427,December 4 1959,0 Thielemann Road,LOWER BRULE,SD,57548,February 10 1996,629868318,Asha Minucci,sibling,676816112
Lois,Carline,Pahnke,229989490,March 29 1976,0 Wilde Road,WHITE OAK,PA,15131,February 28 2011,673767656,Timika Safko,other,577347035
Milissa,Shiloh,Hiraldo,269097873,September 9 1962,0 Highway 36,BOYDTON,VA,23917,September 2 1998,557815393,Lecia Alverez,spouse,116549637
Drema,Hilma,Kessner,410981466,August 22 1978,0 Florence Avenue,HAZLETON,IN,47640,December 28 2006,307381787,Tyrell Sellars,extended family,253629384
Clelia,Darren,Dressen,686662367,May 9 1978,327 South 2nd Street,TODD VALLEY,CA,95631,September 25 1999,598049936,Cesar Glynn,parent,846038386
Bennie,Darrell,Ohlmann,660951260,September 1 1990,405 Sikes Road,ROANOKE,IL,61561,June 26 2010,519264916,Randell Billiot,spouse,964430412
Mendy,Elenor,Layel,674983849,October 8 1985,5166 Mill Creek Road,CLIFTON,NJ,7015,July 1 2010,517010397,Wilhelmina Ferrini,friend,317469997
Dina,Joey,Findlen,983481963,April 21 1988,1796 Gebhardt Road,HAWTHORN,PA,16230,September 7 2012,258265152,Shakira Winrow,friend,128441953
Tori,Avril,Cowin,371594665,June 7 1952,5710 Longhorn Trail,NYC,NY,10112,September 9 1987,782789322,Apolonia Amott,child,806206656
Josie,Serita,Gladden,337374972,October 19 1990,4319 Painted Bunting Lane,CAUSEY,NM,88123,May 11 1993,526467489,Nell Mallon,other,167308224
Lorean,Garret,Skowyra,356695899,January 8 1980,0 Carnation Lane,CANOGA PARK,CA,91307,April 20 2016,794145108,Erasmo Gaumond,friend,575864278
Eleonor,Barb,Dollak,386738121,June 24 1974,1813 Cemetery Road,WANCHESE,NC,27981,December 26 1988,638342828,Monroe Ybanez,friend,733438070
Dacia,Brandi,Ahearn,924299905,February 14 1978,0 Frazer Road (Off Of),CLANCY,MT,59634,April 30 2005,216766307,Darci Mestayer,parent,646818699
Winifred,Carlita,Keppel,646536672,July 26 1962,0 Thielemann Road,OTTER CREEK,ME,4660,May 18 1991,985469134,Camelia Tero,friend,651018137
Nakisha,Cherlyn,Lenske,107793565,December 14 1971,0 Outlet Center Drive,EL PASO,TX,88565,April 21 2009,472907755,Valentine Schnelder,extended family,116893994
Kate,Tommy,Stupar,754322596,December 1 1954, ,WASHINGTON GROVE,MD,20880,May 1 1999,513222693,Mauro Grosh,spouse,847187050
Librada,Tyrell,Jaussi,707816297,July 5 1951,720 Kenney Hall Road,ALPINE,WY,83128,October 3 1999,671593600,Wen Tang,spouse,801273681
Lean,Isiah,Raether,133884383,March 26 1971,1454 Pin Oak Drive,YORKTOWN,TX,78164,July 12 1989,862610366,Sima Helfin,parent,773043460
Brant,Toney,Tomanek,309850497,December 19 1964,0 Post Oak Point Road,VERGENNES,VT,5491,September 6 2008,844370343,Katherina Schonert,other,440039817
Edna,Milan,Durate,217498457,November 11 1994,814 Koy Road,LK HUNTINGTON,NY,12752,April 30 2000,632308366,Ward Elkind,friend,594924784
Kelley,Alejandrina,Ciaramitaro,237902327,January 20 1970,606 Jackson Avenue,HAZLEHURST,GA,31539,April 19 1997,533769682,Judie Toledo,sibling,374490947
Araceli,Nola,Bis,667052410,December 7 1952,0 Fm 3013,WAXHAW,NC,28173,May 7 1990,630506853,Morton Perler,spouse,548352024
Cassie,Hermila,Louro,453189372,January 9 1958,9637 North Fm 2502,WHITING,KS,66552,August 9 2009,146819183,Juanita Fleurilus,parent,286753440
Tomi,Leonel,Debrosse,173224491,June 25 1958,4834 Fm 2187,MORGAN HILL,CA,95037,November 19 2008,894291535,Freeda Canavan,spouse,236771746
Maurine,Sal,Haggerton,955367939,December 6 1961,1552 Dandelion Lane,LIGONIER,PA,15658,August 11 1986,248669567,Melissia Niedzwiedzki,spouse,886360749
Freddie,Cecil,Tash,119758778,August 29 1994,7593 West Palm Road,CANISTEO,NY,14823,February 18 2006,485417590,Troy Sarli,friend,369758783
Tana,Dexter,Brockie,984484213,November 15 1971,0 Saha Road,HEBER,AZ,85931,March 5 1989,107179055,Brandee Maderas,extended family,978541384
Joy,Dusty,Mcgraph,816218966,September 21 1961,12362 Fm 2187,LAKEWOOD,WA,98499,September 15 2016,128278370,Bud Flierl,parent,639129550
Kym,Aurelia,Hausman,808914266,February 15 1969,0 Center Hill Road,STOCKTON SPGS,ME,4981,November 26 2010,169533313,Rosina Diel,parent,963982073
Marion,Theressa,Tamkin,127925763,February 12 1984,7392 Theldick Lane,REDSTAR,MS,39601,July 29 2000,839913108,Mike Hisman,friend,843349788
Tammara,Mitsuko,Dworkin,845899905,April 30 1963,0 Highway 60 (Off Of),OP,KS,66203,August 17 1996,929047294,Caridad Sartwell,child,161806036
Frank,Brigette,Shiloh,752510395,March 8 1980,17073 Hinkel Road,FISK,TX,76834,June 5 1987,137739095,Dominick Seahorn,friend,281035058
Tammera,Anne,Morneault,223161230,September 29 1979,10935 Schaffner Road,WASHOE VALLEY,NV,89704,October 13 1986,832494171,Luanne Musolf,extended family,665350919
Jake,Helene,Faye,606009035,December 21 1961,7304 Highway 60,JEFFERSON CTY,MO,65111,August 27 2006,571480868,Adrianne Deang,spouse,632007078
Sanda,Halina,Nimtz,802176935,December 30 1988, ,MARINA DEL REY,CA,90292,December 31 2005,554873797,Rudy Donota,sibling,993913168
Chance,Nelson,Helfritz,920985884,January 2 1997,0 Smith Road @ Nelius Road,MIDLOTHIAN,MD,21543,November 15 2003,258083258,Taylor Aanenson,sibling,941489403
Lewis,Gabriel,Preti,144218677,October 30 1996, ,BLOOMFLD HLS,MI,48304,August 6 2005,284645141,Caterina Bassin,sibling,188743980
Ayanna,Merrill,Flannagan,219040401,June 17 1964,523 North Meyer Street,PITTSBURGH,PA,15220,October 8 1993,247254638,Bee Palardy,friend,180248633
Samira,Scott,Stassen,880682844,April 13 1953, ,JOHNSTOWN,PA,15905,June 20 1986,984217662,Stefan Cayton,other,274975343
Katrice,Lavern,Keys,580404655,March 1 1953,525 Oak Creek,ALEXANDRIA,NE,68303,March 8 1992,879152013,Forrest Betenson,other,404893088
Frankie,Gianna,Turbiner,219706846,May 29 1970,334 Frazer Road,BENTLEY,MI,48613,May 11 2000,519975001,Dwight Wainkrantz,child,915499685
Freda,Willard,Kennemuth,185282860,July 18 1959,6711 Harry Street,BUNOLA,PA,15020,April 2 2009,231481573,Kacy Diestel,parent,220649328
Fern,Lue,Mchattie,974939897,January 7 1955,1009 Gunnison Street,WITHERS MILL,MO,63401,January 12 2004,556280377,Xuan Toya,other,371734868
Almeta,Gino,Morales,672176668,February 12 1997,328 Menke Street,ORLANDO,FL,32836,October 5 1990,181280751,Deedra Schaper,spouse,609705611
Tandy,Edwin,Vanhoozier,681558286,July 17 1970,6867 Muegge Lane,ELMORE,OH,43416,February 13 1987,727711829,Tim Nesland,friend,749230679
Lissette,Chi,Gallagher,435667469,June 9 1961,101 Brookside Lane,BALD EAGLE,PA,17751,July 24 1989,215640553,Brandi Dutson,sibling,736033949
Twyla,Kathyrn,Aye,384501951,August 2 1950,0 Warner Road  (Off Of),STRINGTOWN,OK,74569,February 4 1989,103060148,Paris Winfield,friend,993699293
Vada,Hsiu,Slostad,243912757,October 31 1964, ,OAKLAND,CA,94602,December 10 1995,927825751,Laquanda Vlloa,parent,150312421
Eve,Kali,Buchana,458233832,September 11 1987,301 Regal Court,SPRING HEIGHTS,NJ,7762,May 31 2006,329193759,Lauri Gongora,sibling,651708856
Demetrice,Farrah,Mesick,279324869,April 5 1980,0 North Fifth Street,DUNCANVILLE,TX,75137,May 27 2008,591301680,Nelda Malizia,friend,972434328
Lucas,Luvenia,Fosson,583291817,October 27 1960,3087 Ford Lane,PAONIA,CO,81428,October 7 2002,849491778,Lynn Suares,parent,967327417
Ladonna,Seema,Roblin,915335266,November 29 1988,721 Concordia Drive B,BOYS RANCH,FL,32064,February 3 1995,448159235,Eldon Catozzi,other,423819410
Lenita,Laveta,Chadez,648161202,June 16 1988,0 Ullrich Road,CONROE,TX,77303,August 13 2003,372844252,Kayleen Elhaj,other,734746016
Holley,Sharee,Razavi,119544502,June 30 1983,1045 East 3rd Street,ORSON,PA,18449,December 25 1987,612867331,Stewart Kocka,child,265478594
Diann,Kimberlee,Majeed,824623344,March 21 1967,6094 Mieth Road South,HORSE SHOE,NC,28759,November 26 1997,178830213,Kiersten Remiasz,child,811582874
Jaleesa,Serita,Dagres,186594809,February 14 1989,1350 Terri Avenue,LEXINGTON,MI,48450,November 24 2004,533128026,Herschel Kutlu,friend,992109029
Emmy,Kip,Whitmire,138255276,July 15 1953, ,HAMMETT,ID,83627,October 3 2005,172160913,Maegan Dosher,sibling,848350334
Theodora,Bao,Hasenberg,431389116,July 30 1957,2127 Grubbs Road,LEXIE,MS,39667,March 6 1993,571261148,Sonya Clozza,parent,157431058
Eufemia,Corrine,Burgo,404121341,October 7 1951,0 Schmidt Road,WEST SCARBOROUGH,ME,4070,November 27 2005,695306637,Darline Ostrosky,spouse,747567239
Luetta,Sally,Bissada,729371066,December 10 1994,1118 Fowlkes Street,ANNA MARIA,FL,34216,September 9 2004,949832307,Lorene Cranney,child,704980112
Jeanna,Luann,Shaeffer,650305384,May 13 1993,0 Coshatte Road,LORTON,VA,22079,February 20 1995,208833581,Juliette Deja,parent,908270875
Brenda,Perry,Zachar,150961239,December 17 1975,1690 Track Road West,ELK HORN,IA,51531,December 6 2009,220432027,Marcus Ouillette,friend,643527119
Danette,Rosina,Canders,811615148,October 23 1997,0 Skalak Road,LAWLER,MN,55760,November 7 2015,601729349,Caitlin Brainerd,sibling,676213944
Kisha,Silvana,Broda,663342329,December 8 1979,2781 Post Oak Point Road,FRESNO,CA,93723,May 12 1991,664320453,Edwin Mazikowski,sibling,202556810
Luanna,Rolando,Bargas,343815026,January 10 1980,0 Demel Street,TAGUS,ND,58718,January 2 1996,882190568,Claude Lafromboise,spouse,330749219
Tillie,Rosie,Newbraugh,736963288,April 13 1989,0 Leschper Road,GABLES,FL,33158,February 2 2014,166215761,Melita Beecroft,friend,694548434
Margaretta,Willia,Salano,409820209,September 6 1966,2906 Cunningham Road,GREENACRES,FL,33463,June 23 2007,267221709,Tabitha Greenstein,friend,731168663
Chase,Adrien,Mccraight,404690751,December 29 1961,0 Fm 2187,COTTONVILLE,MS,38618,March 29 2015,539408727,Elinor Tenore,friend,484390355
Elvie,Joellen,Brandal,396556119,June 13 1952,3405 Maeckel Road,CEDAR,NE,68866,March 10 1991,767127326,Miles Palaia,child,488879623
Pamala,Eliza,Wende,147712176,April 13 1987,8628 Fm 3013,ACWORTH,GA,30101,November 30 2011,141648338,Jammie Ou,parent,557759354
Roselia,Carole,Schweizer,881235361,April 19 1989, ,WRENSHALL,MN,55749,June 7 2007,689684360,Johnna Brandolino,parent,259001932
Dennis,Holley,Westervelt,379267339,October 27 1975,211 Pecan Grove Road,SWIFTWATER,MS,38701,October 20 2013,850322863,Sadie Valerius,spouse,498790634
Kurtis,Neomi,Steeves,423649590,April 17 1990,868 Lisa Mae Road,BOWRING,OK,74056,July 18 2002,845505264,Epifania Klosowski,extended family,173435882
Lauran,Carolee,Valenzula,131164114,December 5 1958,0 Beckendorff Road (Off Of),LAUDERDALE,MS,39335,August 4 1991,254249901,Shelton Geyer,other,340376306
Bianca,Kay,Brohawn,385171644,June 14 1956,0 Koy Road (Off Of),MENOMONEE FALLS,WI,53051,September 2 2016,358837508,Terresa Paulsen,extended family,395793556
Elsy,Edythe,Lively,220872207,October 18 1982,703 Columbus Road,WORTHVILLE,PA,15784,June 24 2013,233222159,Daron Coty,parent,668912768
Tanesha,Sona,Hudas,682411026,October 8 1995,1111 East 6th Street,TITUS,AL,36080,October 19 2012,100714936,Jessi Saintamand,parent,131355163
Roosevelt,Cheri,Colaiacovo,251774617,August 19 1951,0 South Rocky Road (Off Of),BANCROFT,KY,40222,May 21 1999,699099825,Debbra Reining,extended family,528667718
Nadine,Omega,Selvester,564191825,September 21 1964,0 Schoenau Road,MERIZO,GU,96916,July 31 2013,798844488,Milan Langridge,friend,197898496
Andreas,Tamela,Angelson,924813613,December 30 1987,0 San Felipe Drive,PITT,PA,15223,May 3 1993,850904631,Jennine Ehlers,extended family,931987568
Keturah,Stephane,Amdahl,643499809,November 20 1958,101 Machemehl Drive,GRUETLI,TN,37339,August 5 2004,311679547,Brett Kolbusz,friend,767276243
